match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
5440161500,4559279749,FALSE,5/28/2020 13:10,1668,3860,6,0,22,67,7,133,"18,36,103,114,26","28,22,62,65,72"
5440161402,4559275388,TRUE,5/28/2020 13:10,1492,2926,1,7,22,50,5,138,"32,26,10,14,105","37,22,43,39,42"
5440161209,4559278041,TRUE,5/28/2020 13:10,1623,1316,2,7,22,23,4,185,"47,42,6,14,112","1,52,21,9,27"
5440161119,4559257271,TRUE,5/28/2020 13:10,914,2287,1,0,22,58,2,161,"105,56,34,83,2","91,121,53,19,88"
5440161114,4559273186,FALSE,5/28/2020 13:10,1452,3272,2,0,22,54,8,182,"87,129,26,1,13","80,14,21,111,56"
5440160716,4559281918,FALSE,5/28/2020 13:09,1764,2785,1,7,22,42,6,185,"21,61,93,14,86","9,59,42,26,120"
5440160710,4559276490,FALSE,5/28/2020 13:09,1539,1714,1,7,22,12,5,183,"70,5,108,99,129","59,8,111,126,75"
5440160513,4559272929,FALSE,5/28/2020 13:09,1479,1138,1,7,22,20,3,138,"87,5,17,98,32","11,114,20,99,6"
5440160316,4559280551,TRUE,5/28/2020 13:09,1709,2870,2,7,22,51,6,181,"21,39,103,26,42","120,19,50,15,34"
5440160118,4559261718,TRUE,5/28/2020 13:09,1100,,,0,22,55,3,181,"113,73,4,99,23","2,68,29,98,19"
